# REV = 1

# PAC CONTROL TAG DATABASE DUMP
# ----------------------------------------------------------------
# NAME :         C:\AIS_OPTO_APPLICATION\TWRAP-IN-L12_SSS\TWRAP-IN-L12_SSS.idb
# VERSION :      R9.1a
# TIME/DATE :    12:21:0 10/1/2024
# 
# INSTRUCTIONS : This file gets written with the corresponding IDB file.
#                It is not read by PAC Control. It may be used by other programs to 
#                get basic information about the tag database.
#                
#                Each tag (e.g. variables, I/O units and points, charts, etc.) is 
#                listed here. 
#                
#                More columns or tag types (e.g. TAG2) may be added in the future.
#                
#                
# BITMASK INFO:  Here is the list of bitmasks used by PAC Control.
#                More than one bit may be set for a given tag. Currently, the only types
#                that can have more than one bit set at a time are digital points with 
#                features (e.g. digital input with counter) or a pointer.
#                
#                BITMASK 0
#                -------------------------------------------
#                DIN_SMART                        0x40000000
#                DIN_COUNTER                      0x00000001
#                DIN_COUNTER_QUADRATURE           0x00000002
#                DOUT_SMART                       0x10000000
#                DOUT_TPO                         0x00010000
#                DIN_ON_PULSE_MEAS                0x00000010
#                DIN_OFF_PULSE_MEAS               0x00000020
#                DIN_FREQUENCY                    0x00000040
#                DIN_PERIOD                       0x00000080
#                DIN_ON_TIME_TOTALIZER            0x00000100
#                DIN_OFF_TIME_TOTALIZER           0x00000200
#                
#                BITMASK 1
#                -------------------------------------------
#                AIN                              0x00000001
#                AOUT                             0x00000002
#                PID_LOOP    (mistic)             0x00000200
#                PID_LOOP_2  (OptoMMP)            0x00000004
#                DIGITAL_EVENT_REACTION           0x00000008
#                ANALOG_EVENT_REACTION            0x00000010
#                EVENT_REACTION_GROUP             0x00000080
#                CHART                            0x00000100
#                
#                BITMASK 2
#                -------------------------------------------
#                BOARD_SMART_DIGITAL              0x00000002
#                BOARD_REMOTE_SIMPLE_DIGITAL      0x00000004
#                BOARD_SMART_ANALOG               0x00000008
#                BOARD_SMART_ANALOG_B200          0x00001000
#                BOARD_SMART_DIGITAL_SNAP         0x00002000
#                BOARD_SMART_ANALOG_SNAP          0x00004000
#                BOARD_SMART_DIGITAL_B100         0X00010000
#                BOARD_REMOTE_SIMPLE_DIGITAL_SNAP 0X00020000
#                BOARD_DIGITAL_SNAP_64            0x00040000
#                BOARD_MIXED_SNAP_64              0x00080000
#                BOARD_DIGITAL_SNAP_UIO_64        0x00100000
#                BOARD_MIXED_SNAP_UIO_64          0x00200000
#                BOARD_MIXED_SNAP_UIO_AD64        0x00400000
#                BOARD_MIXED_SNAP_SIO_AD64        0x00800000
#                BOARD_SNAP_PAC_R1                0x10000000
#                BOARD_SNAP_PAC_R2                0x20000000
#                BOARD_GENERIC_OPTOMMP            0x40000000
# 
#                BITMASK 3
#                -------------------------------------------
#                VARIABLE_INTEGER                 0x00000008
#                VARIABLE_FLOAT                   0x00000010
#                VARIABLE_TIMER                   0x00000020
#                VARIABLE_STRING                  0x00000040
#                VARIABLE_POINTER                 0x80000000
#                TABLE_INTEGER                    0x00000100
#                TABLE_FLOAT                      0x00000200
#                TABLE_STRING                     0x00000800
#                TABLE_POINTER                    0x00001000
#                VARIABLE_UP_TIMER                0X00002000
#                VARIABLE_INTEGER_64              0X00004000
#                TABLE_INTEGER_64                 0X00010000
#                TABLE_NULL                       0X00020000
#                VARIABLE_STREAM                  0x00040000




#  (Please note that the TAG1 definition may have columns added in the future.
#   Any new columns will be added to the right of the existing ones.)
#   This file should be parsed accordingly.)

# TAG1,NAME,ID,BITMASK_0,BITMASK_1,BITMASK_2,BITMASK_3,TABLE_LENGTH,STRING_WIDTH

TAG1,Z40_T                                             ,2410 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z40_Timer                                         ,1858 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z41                                               ,1859 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z41_AM                                            ,2356 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z41_C                                             ,2362 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z41_T                                             ,2411 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z41_Timer                                         ,2308 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z42                                               ,1861 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z42_AM                                            ,2357 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z42_C                                             ,2627 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z42_T                                             ,2629 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z42_Timer                                         ,2309 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z43                                               ,2310 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z43_AM                                            ,2358 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z43_C                                             ,2628 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z43_T                                             ,2630 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z43_Timer                                         ,2305 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z44                                               ,2311 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z44_AM                                            ,2359 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z44_C                                             ,3097 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z44_T                                             ,3100 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z44_Timer                                         ,2312 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z45                                               ,2625 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z45_AM                                            ,2993 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z45_C                                             ,3098 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z45_T                                             ,3101 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z45_Timer                                         ,2617 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z46                                               ,2626 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z46_AM                                            ,2994 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z46_C                                             ,3099 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z46_T                                             ,3102 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z46_Timer                                         ,2618 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z47                                               ,2652 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z47_AM                                            ,2790 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z47_C                                             ,2681 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z47_T                                             ,2695 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z47_TIMER                                         ,2725 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z48                                               ,2653 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z48_AM                                            ,2791 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z48_C                                             ,2682 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z48_T                                             ,2696 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z48_TIMER                                         ,2728 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z49                                               ,2654 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z49_AM                                            ,2792 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z49_C                                             ,2683 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z49_T                                             ,2697 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z49_TIMER                                         ,2731 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z4_AM                                             ,2137 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z4_C                                              ,2279 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z4_T                                              ,2280 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z4_TIMER                                          ,1863 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z5                                                ,1864 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z50                                               ,2655 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z50_AM                                            ,2793 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z50_C                                             ,2684 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z50_T                                             ,2698 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z50_TIMER                                         ,2734 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z51                                               ,2656 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z51_AM                                            ,2794 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z51_C                                             ,2685 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z51_T                                             ,2699 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z51_TIMER                                         ,2723 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z52                                               ,2657 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z52_AM                                            ,2795 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z52_C                                             ,2686 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z52_T                                             ,2700 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z52_Timer                                         ,2726 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z53                                               ,2658 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z53_AM                                            ,2796 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z53_C                                             ,2687 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z53_T                                             ,2701 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z53_Timer                                         ,2729 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z54                                               ,2659 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z54_AM                                            ,2797 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z54_C                                             ,2688 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z54_T                                             ,2702 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z54_Timer                                         ,2732 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z55                                               ,2660 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z55_AM                                            ,2798 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z55_C                                             ,2689 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z55_T                                             ,2703 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z55_Timer                                         ,2735 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z56                                               ,2661 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z56_AM                                            ,2799 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z56_C                                             ,2690 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z56_T                                             ,2704 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z56_Timer                                         ,2724 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z57                                               ,2662 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z57_AM                                            ,2800 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z57_C                                             ,2691 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z57_T                                             ,2705 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z57_TIMER                                         ,2727 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z58                                               ,2663 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z58_AM                                            ,2801 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z58_C                                             ,2692 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z58_T                                             ,2706 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z58_TIMER                                         ,2730 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z59                                               ,2664 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z59_AM                                            ,2802 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z59_C                                             ,2693 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z59_T                                             ,2707 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z59_TIMER                                         ,2733 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z5_AM                                             ,2138 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z5_C                                              ,2281 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z5_T                                              ,2282 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z5_TIMER                                          ,1865 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z6                                                ,1866 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z60                                               ,2665 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z60_AM                                            ,2803 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z60_C                                             ,2694 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z60_T                                             ,2708 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z60_TIMER                                         ,2736 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z61                                               ,2849 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z61_AM                                            ,2995 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z61_C                                             ,3103 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z61_T                                             ,3079 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z61_Timer                                         ,2916 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z62                                               ,2850 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z62_AM                                            ,2996 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z62_C                                             ,3104 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z62_T                                             ,3080 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z62_Timer                                         ,2915 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z63                                               ,2851 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z63__C                                            ,3105 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z63_AM                                            ,2997 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z63_C                                             ,3121 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z63_T                                             ,3081 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z63_Timer                                         ,2917 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z64                                               ,2852 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z64_AM                                            ,2998 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z64_C                                             ,3106 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z64_T                                             ,3082 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z64_Timer                                         ,2913 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z65                                               ,2853 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z65_AM                                            ,2999 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z65_C                                             ,3107 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z65_T                                             ,3083 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z65_Timer                                         ,2912 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z66                                               ,2854 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z66_AM                                            ,3000 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z66_C                                             ,3108 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z66_T                                             ,3084 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z66_Timer                                         ,2911 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z67                                               ,2855 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z67_AM                                            ,3001 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z67_C                                             ,3109 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z67_T                                             ,3085 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z67_Timer                                         ,2910 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z68                                               ,2856 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z68_AM                                            ,3002 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z68_C                                             ,3110 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z68_T                                             ,3086 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z68_Timer                                         ,2909 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z69                                               ,2857 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z69_AM                                            ,3003 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z69_C                                             ,3111 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z69_T                                             ,3087 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z69_Timer                                         ,2908 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z6_AM                                             ,2139 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z6_C                                              ,2283 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z6_T                                              ,2284 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z6_TIMER                                          ,1867 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z7                                                ,1868 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z70                                               ,2858 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z70_AM                                            ,3004 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z70_C                                             ,3112 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z70_T                                             ,3088 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z70_Timer                                         ,2907 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z71                                               ,2859 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z71_AM                                            ,3005 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z71_C                                             ,3113 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z71_T                                             ,3089 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z71_Timer                                         ,2901 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z72                                               ,2860 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z72_AM                                            ,3006 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z72_C                                             ,3114 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z72_T                                             ,3090 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z72_Timer                                         ,2906 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z73                                               ,2861 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z73_AM                                            ,3007 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z73_C                                             ,3115 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z73_T                                             ,3091 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z73_Timer                                         ,2905 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z74                                               ,2862 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z74_AM                                            ,3008 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z74_C                                             ,3116 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z74_T                                             ,3092 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z74_Timer                                         ,2904 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z75                                               ,2863 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z75_AM                                            ,3009 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z75_C                                             ,3117 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z75_T                                             ,3093 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z75_Timer                                         ,2903 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z76                                               ,2864 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z76_AM                                            ,3010 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z76_C                                             ,3118 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z76_T                                             ,3094 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z76_Timer                                         ,2902 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z77                                               ,2865 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z77_AM                                            ,3011 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z77_C                                             ,3119 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z77_T                                             ,3095 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z77_Timer                                         ,2900 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z78                                               ,2866 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z78_AM                                            ,3012 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z78_C                                             ,3120 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z78_T                                             ,3096 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z78_Timer                                         ,2899 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z79                                               ,2867 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z79_AM                                            ,3269 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z79_C                                             ,3270 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z79_T                                             ,3271 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z79_TIMER                                         ,3234 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z7_AM                                             ,2140 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z7_C                                              ,2285 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z7_T                                              ,2286 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z7_TIMER                                          ,1869 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z8                                                ,1870 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z80                                               ,2868 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z80_AM                                            ,3272 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z80_C                                             ,3273 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z80_T                                             ,3274 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z80_TIMER                                         ,3235 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z81                                               ,2869 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z81_AM                                            ,3275 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z81_C                                             ,3276 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z81_T                                             ,3277 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z81_TIMER                                         ,3236 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z82                                               ,2870 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z82_AM                                            ,3278 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z82_C                                             ,3279 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z82_T                                             ,3280 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z82_TIMER                                         ,3237 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z83                                               ,2871 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z83_AM                                            ,3281 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z83_C                                             ,3282 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z83_T                                             ,3283 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z83_TIMER                                         ,3238 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z84                                               ,2872 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z84_AM                                            ,3284 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z84_C                                             ,3285 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z84_T                                             ,3286 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z84_TIMER                                         ,3239 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z85                                               ,2873 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z85_AM                                            ,3287 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z85_C                                             ,3288 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z85_T                                             ,3289 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z85_TIMER                                         ,3240 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z86                                               ,2874 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z86_AM                                            ,3290 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z86_C                                             ,3291 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z86_T                                             ,3292 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z86_TIMER                                         ,3241 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z87                                               ,2875 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z88                                               ,2876 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z89                                               ,2877 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z8_AM                                             ,2141 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z8_C                                              ,2287 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z8_T                                              ,2288 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z8_TIMER                                          ,1871 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z9                                                ,1872 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z90                                               ,2878 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z91                                               ,2879 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z92                                               ,2880 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z93                                               ,2881 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z94                                               ,2882 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z95                                               ,2883 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z96                                               ,2884 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z97                                               ,2885 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z98                                               ,2886 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z99                                               ,2887 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z9_AM                                             ,2142 ,00000000,00000000,00000000,00000008,0    ,0   
TAG1,Z9_C                                              ,2289 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z9_T                                              ,2290 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z9_TIMER                                          ,1873 ,00000000,00000000,00000000,00000020,0    ,0   
TAG1,Z_Left_Avg                                        ,2601 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,Z_Right_Avg                                       ,2602 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,ZAVG                                              ,2599 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,ZAVG_MAX                                          ,2603 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,ZD2_1                                             ,2143 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,ZD2_10                                            ,2144 ,00000000,00000000,00000000,00000010,0    ,0   
TAG1,ZD2_11                                            ,2145 ,00000000,00000000,00000000,00000010,0    ,0   
